"seq","age","workclass","education","educational.num","marital.status","race","gender","hours.per.week","income"
"44859",46,"Private","HS-grad",9,"Married-spouse-absent","White","Female",40,"<=50K"
"44860",52,"State-gov","Masters",14,"Married-spouse-absent","White","Female",44,">50K"
"44861",43,"Private","Some-college",10,"Divorced","Black","Female",35,"<=50K"
"44862",43,"State-gov","Bachelors",13,"Never-married","White","Female",40,"<=50K"
"44863",27,"Private","11th",7,"Divorced","White","Male",40,"<=50K"
"44864",52,"Local-gov","Masters",14,"Married-civ-spouse","White","Male",60,">50K"
"44865",31,"Private","Some-college",10,"Married-civ-spouse","White","Male",50,"<=50K"
"44866",44,"Private","9th",5,"Never-married","Black","Female",40,"<=50K"
"44867",27,"Private","Some-college",10,"Divorced","White","Female",40,"<=50K"
"44868",50,"Private","Some-college",10,"Divorced","White","Male",40,"<=50K"
"44869",23,"Private","Some-college",10,"Never-married","White","Female",40,"<=50K"
"44870",22,"Private","Some-college",10,"Never-married","Black","Female",30,"<=50K"
"44871",36,"State-gov","Some-college",10,"Never-married","White","Female",40,"<=50K"
"44872",24,"Private","Bachelors",13,"Never-married","White","Female",40,"<=50K"
"44873",59,"Private","Some-college",10,"Married-civ-spouse","White","Male",40,">50K"
"44874",39,"Private","Assoc-voc",11,"Married-civ-spouse","White","Male",50,">50K"
"44875",23,"Private","Bachelors",13,"Never-married","White","Male",40,"<=50K"
"44876",37,"Private","Bachelors",13,"Never-married","White","Female",42,"<=50K"
"44877",25,"Local-gov","Assoc-acdm",12,"Never-married","Black","Female",38,"<=50K"
"44878",40,"Private","HS-grad",9,"Married-civ-spouse","White","Female",45,"<=50K"
"44879",38,"State-gov","Bachelors",13,"Married-civ-spouse","Asian-Pac-Islander","Male",60,">50K"
"44880",31,"Private","HS-grad",9,"Married-civ-spouse","White","Male",35,"<=50K"
"44881",28,"Local-gov","Doctorate",16,"Divorced","White","Female",40,"<=50K"
"44882",24,"Private","HS-grad",9,"Never-married","Black","Male",25,"<=50K"
"44883",46,"Local-gov","Assoc-acdm",12,"Married-civ-spouse","White","Male",50,">50K"
"44884",29,"Private","HS-grad",9,"Married-civ-spouse","Asian-Pac-Islander","Female",40,"<=50K"
"44885",38,"Federal-gov","Prof-school",15,"Married-civ-spouse","White","Male",50,">50K"
"44886",53,"Private","Some-college",10,"Separated","Black","Female",40,"<=50K"
"44887",33,"Private","HS-grad",9,"Married-civ-spouse","White","Female",40,">50K"
"44888",39,"Private","Bachelors",13,"Married-civ-spouse","Black","Male",60,"<=50K"
"44889",44,"Private","HS-grad",9,"Married-civ-spouse","White","Male",48,"<=50K"
"44890",46,"Private","Bachelors",13,"Divorced","White","Male",45,">50K"
"44891",30,"Private","Bachelors",13,"Never-married","White","Male",40,"<=50K"
"44892",24,"Private","Some-college",10,"Married-civ-spouse","White","Male",40,"<=50K"
"44893",29,"Private","HS-grad",9,"Never-married","White","Female",40,"<=50K"
"44894",62,"Self-emp-not-inc","Some-college",10,"Married-civ-spouse","White","Male",70,"<=50K"
"44895",25,"Private","HS-grad",9,"Married-spouse-absent","White","Male",45,"<=50K"
"44896",45,"Private","Some-college",10,"Never-married","White","Male",40,"<=50K"
"44897",21,"Private","Some-college",10,"Never-married","White","Male",40,"<=50K"
"44898",64,"Federal-gov","Some-college",10,"Married-civ-spouse","White","Male",40,">50K"
"44899",39,"Private","Bachelors",13,"Divorced","White","Male",40,"<=50K"
"44900",60,"Private","HS-grad",9,"Married-civ-spouse","White","Male",40,"<=50K"
"44901",35,"Private","HS-grad",9,"Never-married","White","Male",40,"<=50K"
"44902",27,"Private","Bachelors",13,"Never-married","White","Male",40,"<=50K"
"44903",41,"Private","HS-grad",9,"Divorced","White","Male",40,"<=50K"
"44904",32,"State-gov","Masters",14,"Married-civ-spouse","White","Male",50,"<=50K"
"44905",24,"Private","HS-grad",9,"Married-civ-spouse","White","Male",40,"<=50K"
"44906",32,"Private","Bachelors",13,"Married-civ-spouse","White","Male",40,">50K"
"44907",42,"Local-gov","Some-college",10,"Married-civ-spouse","White","Male",45,">50K"
"44908",58,"Private","Masters",14,"Widowed","White","Female",27,"<=50K"
"44909",23,"Private","Masters",14,"Married-civ-spouse","Asian-Pac-Islander","Male",50,">50K"
"44910",31,"Federal-gov","HS-grad",9,"Married-civ-spouse","Amer-Indian-Eskimo","Male",40,"<=50K"
"44911",28,"Private","Bachelors",13,"Never-married","Black","Female",45,"<=50K"
"44912",37,"Private","Bachelors",13,"Married-civ-spouse","White","Female",16,">50K"
"44913",19,"Private","HS-grad",9,"Never-married","White","Male",38,"<=50K"
"44914",27,"Self-emp-not-inc","Bachelors",13,"Never-married","White","Female",20,"<=50K"
"44915",61,"Self-emp-not-inc","9th",5,"Married-civ-spouse","White","Male",58,">50K"
"44916",39,"Private","Bachelors",13,"Married-civ-spouse","White","Male",45,">50K"
"44917",25,"Private","Bachelors",13,"Never-married","Black","Male",40,"<=50K"
"44918",58,"Private","Some-college",10,"Married-civ-spouse","White","Male",40,">50K"
"44919",27,"Self-emp-not-inc","Some-college",10,"Married-civ-spouse","Other","Male",50,">50K"
"44920",51,"Private","5th-6th",3,"Married-civ-spouse","Black","Male",52,"<=50K"
"44921",43,"Local-gov","Masters",14,"Married-civ-spouse","White","Male",40,">50K"
"44922",46,"Private","HS-grad",9,"Divorced","White","Female",40,"<=50K"
"44923",50,"Local-gov","HS-grad",9,"Married-civ-spouse","White","Male",40,"<=50K"
"44924",20,"Private","HS-grad",9,"Never-married","White","Male",15,"<=50K"
"44925",35,"Private","Bachelors",13,"Widowed","White","Female",32,">50K"
"44926",57,"Private","1st-4th",2,"Married-civ-spouse","White","Male",40,"<=50K"
"44927",40,"Private","Prof-school",15,"Married-civ-spouse","Asian-Pac-Islander","Female",40,"<=50K"
"44928",42,"Local-gov","10th",6,"Never-married","White","Male",35,"<=50K"
"44929",67,"Self-emp-inc","10th",6,"Married-civ-spouse","White","Male",40,"<=50K"
"44930",47,"Private","Bachelors",13,"Married-civ-spouse","White","Male",44,">50K"
"44931",30,"Private","HS-grad",9,"Never-married","White","Male",50,"<=50K"
"44932",26,"Private","11th",7,"Never-married","White","Female",15,"<=50K"
"44933",51,"Private","HS-grad",9,"Married-civ-spouse","White","Male",40,"<=50K"
"44934",38,"Private","Some-college",10,"Widowed","Black","Female",45,"<=50K"
"44935",24,"Private","HS-grad",9,"Married-civ-spouse","White","Male",35,"<=50K"
"44936",48,"Self-emp-not-inc","HS-grad",9,"Married-civ-spouse","White","Female",50,"<=50K"
"44937",34,"State-gov","Bachelors",13,"Married-civ-spouse","White","Female",25,">50K"
"44938",70,"Private","Bachelors",13,"Married-civ-spouse","White","Male",40,">50K"
"44939",35,"Private","HS-grad",9,"Married-civ-spouse","White","Male",40,"<=50K"
"44940",26,"Private","Some-college",10,"Married-civ-spouse","White","Male",45,">50K"
"44941",64,"Private","HS-grad",9,"Never-married","White","Male",3,"<=50K"
"44942",26,"Private","HS-grad",9,"Never-married","White","Female",35,"<=50K"
"44943",39,"Self-emp-not-inc","HS-grad",9,"Married-civ-spouse","White","Male",30,"<=50K"
"44944",55,"Private","Some-college",10,"Never-married","White","Female",36,"<=50K"
"44945",23,"Private","Some-college",10,"Never-married","White","Male",45,"<=50K"
"44946",33,"Self-emp-not-inc","HS-grad",9,"Married-civ-spouse","White","Male",40,"<=50K"
"44947",31,"Private","Bachelors",13,"Married-civ-spouse","White","Male",55,">50K"
"44948",28,"Local-gov","HS-grad",9,"Never-married","White","Male",20,"<=50K"
"44949",50,"Private","Masters",14,"Married-civ-spouse","White","Male",30,"<=50K"
"44950",26,"Local-gov","Bachelors",13,"Married-civ-spouse","White","Female",55,">50K"
"44951",44,"Federal-gov","Assoc-acdm",12,"Divorced","Black","Female",40,"<=50K"
"44952",51,"Private","HS-grad",9,"Married-spouse-absent","White","Male",40,"<=50K"
"44953",34,"Private","HS-grad",9,"Married-civ-spouse","White","Male",50,"<=50K"
"44954",37,"Private","Bachelors",13,"Married-civ-spouse","White","Male",39,">50K"
"44955",29,"Private","Prof-school",15,"Married-civ-spouse","White","Male",50,">50K"
"44956",24,"Private","Bachelors",13,"Never-married","Black","Male",40,"<=50K"
"44957",27,"Private","Assoc-voc",11,"Divorced","White","Female",40,"<=50K"
"44958",44,"Private","Some-college",10,"Married-civ-spouse","White","Male",45,"<=50K"
"44959",24,"Private","HS-grad",9,"Never-married","White","Male",40,"<=50K"
"44960",54,"Private","HS-grad",9,"Married-civ-spouse","White","Male",55,">50K"
"44961",47,"Private","Some-college",10,"Separated","White","Female",50,">50K"
"44962",30,"Private","HS-grad",9,"Never-married","White","Male",30,"<=50K"
"44963",35,"Private","Some-college",10,"Divorced","White","Female",40,"<=50K"
"44964",39,"Federal-gov","Some-college",10,"Married-civ-spouse","Black","Male",40,"<=50K"
"44965",42,"Private","Assoc-acdm",12,"Separated","Black","Female",40,"<=50K"
"44966",70,"Self-emp-inc","Bachelors",13,"Married-civ-spouse","White","Male",50,">50K"
"44967",41,"Private","Prof-school",15,"Married-civ-spouse","Asian-Pac-Islander","Male",40,"<=50K"
"44968",36,"Private","HS-grad",9,"Never-married","White","Female",38,"<=50K"
"44969",44,"Private","Masters",14,"Married-civ-spouse","White","Male",42,">50K"
"44970",20,"Private","Some-college",10,"Never-married","White","Female",17,"<=50K"
"44971",29,"Private","10th",6,"Never-married","White","Male",40,"<=50K"
"44972",27,"Private","HS-grad",9,"Married-civ-spouse","White","Female",40,"<=50K"
"44973",30,"Private","Masters",14,"Married-civ-spouse","Asian-Pac-Islander","Male",40,">50K"
"44974",59,"Self-emp-not-inc","Some-college",10,"Married-civ-spouse","White","Male",60,"<=50K"
"44975",31,"Private","Bachelors",13,"Never-married","White","Female",25,"<=50K"
"44976",21,"Private","HS-grad",9,"Never-married","White","Male",40,"<=50K"
"44977",26,"Private","Some-college",10,"Never-married","Asian-Pac-Islander","Male",37,"<=50K"
"44978",57,"Self-emp-inc","HS-grad",9,"Married-civ-spouse","White","Male",45,">50K"
"44979",59,"Self-emp-not-inc","Some-college",10,"Married-civ-spouse","White","Male",20,">50K"
"44980",25,"Private","Some-college",10,"Never-married","White","Male",55,"<=50K"
"44981",39,"Private","Masters",14,"Married-civ-spouse","White","Male",45,">50K"
"44982",53,"Private","Masters",14,"Married-civ-spouse","White","Male",40,">50K"
"44983",32,"State-gov","HS-grad",9,"Never-married","White","Female",40,"<=50K"
"44984",38,"Private","11th",7,"Married-civ-spouse","White","Male",40,"<=50K"
"44985",21,"Private","Assoc-voc",11,"Never-married","Black","Female",35,"<=50K"
"44986",17,"Private","11th",7,"Never-married","White","Male",30,"<=50K"
"44987",44,"Private","11th",7,"Never-married","Black","Female",40,"<=50K"
"44988",23,"Private","Some-college",10,"Never-married","White","Male",20,"<=50K"
"44989",57,"Private","Some-college",10,"Married-civ-spouse","White","Female",40,">50K"
"44990",30,"State-gov","11th",7,"Married-civ-spouse","White","Male",40,"<=50K"
"44991",51,"Self-emp-not-inc","HS-grad",9,"Married-civ-spouse","White","Male",55,"<=50K"
"44992",54,"Self-emp-not-inc","HS-grad",9,"Married-civ-spouse","White","Male",35,"<=50K"
"44993",44,"Private","Some-college",10,"Divorced","White","Female",40,"<=50K"
"44994",60,"Private","Some-college",10,"Married-civ-spouse","White","Male",16,">50K"
"44995",28,"Private","Bachelors",13,"Married-civ-spouse","White","Male",42,">50K"
"44996",39,"Private","HS-grad",9,"Married-civ-spouse","White","Male",50,">50K"
"44997",55,"Private","Masters",14,"Married-civ-spouse","White","Male",40,">50K"
"44998",36,"Private","Masters",14,"Married-civ-spouse","White","Female",50,">50K"
"44999",55,"Local-gov","Masters",14,"Married-civ-spouse","White","Female",45,">50K"
"45000",33,"Private","HS-grad",9,"Married-civ-spouse","White","Male",55,">50K"
"45001",30,"Private","HS-grad",9,"Married-civ-spouse","White","Female",40,">50K"
"45002",40,"Local-gov","Bachelors",13,"Married-civ-spouse","White","Male",20,"<=50K"
"45003",30,"Private","Masters",14,"Married-civ-spouse","White","Male",50,">50K"
"45004",40,"Private","Some-college",10,"Divorced","White","Male",30,">50K"
"45005",24,"Private","HS-grad",9,"Never-married","White","Female",50,"<=50K"
"45006",18,"Private","11th",7,"Never-married","White","Male",20,"<=50K"
"45007",18,"Private","HS-grad",9,"Never-married","White","Female",25,"<=50K"
"45008",49,"Private","HS-grad",9,"Married-civ-spouse","White","Male",45,">50K"
"45009",42,"Private","HS-grad",9,"Married-civ-spouse","White","Male",50,"<=50K"
"45010",28,"Local-gov","HS-grad",9,"Married-civ-spouse","White","Male",40,"<=50K"
"45011",32,"Private","Assoc-acdm",12,"Married-civ-spouse","White","Male",40,"<=50K"
"45012",48,"Self-emp-not-inc","Some-college",10,"Separated","White","Female",50,"<=50K"
"45013",24,"Private","7th-8th",4,"Never-married","White","Female",32,"<=50K"
"45014",73,"Self-emp-not-inc","HS-grad",9,"Married-civ-spouse","White","Female",25,"<=50K"
"45015",35,"Private","Masters",14,"Married-civ-spouse","Black","Male",40,">50K"
"45016",23,"Private","Some-college",10,"Married-civ-spouse","White","Male",60,">50K"
"45017",19,"Private","Some-college",10,"Never-married","White","Female",40,"<=50K"
"45018",27,"Private","HS-grad",9,"Married-civ-spouse","White","Male",35,"<=50K"
"45019",27,"Private","12th",8,"Never-married","White","Male",40,"<=50K"
"45020",41,"Self-emp-not-inc","Prof-school",15,"Married-civ-spouse","White","Male",50,">50K"
"45021",31,"Private","HS-grad",9,"Married-civ-spouse","White","Male",20,"<=50K"
"45022",64,"Self-emp-inc","HS-grad",9,"Married-civ-spouse","White","Male",40,">50K"
"45023",45,"Private","12th",8,"Never-married","White","Male",10,"<=50K"
"45024",47,"Private","HS-grad",9,"Married-civ-spouse","White","Female",35,"<=50K"
"45025",22,"Private","HS-grad",9,"Never-married","White","Male",35,"<=50K"
"45026",24,"Private","Bachelors",13,"Never-married","Black","Female",40,"<=50K"
"45027",69,"State-gov","HS-grad",9,"Married-civ-spouse","White","Male",20,"<=50K"
"45028",40,"Self-emp-not-inc","Assoc-voc",11,"Married-civ-spouse","White","Male",40,">50K"
"45029",45,"Private","HS-grad",9,"Married-civ-spouse","White","Male",40,"<=50K"
"45030",47,"Self-emp-not-inc","Assoc-acdm",12,"Never-married","White","Male",45,">50K"
"45031",31,"Private","HS-grad",9,"Never-married","White","Female",40,"<=50K"
"45032",48,"Private","Assoc-acdm",12,"Divorced","White","Female",42,"<=50K"
"45033",41,"Private","Bachelors",13,"Married-civ-spouse","Black","Female",35,">50K"
"45034",34,"Private","Bachelors",13,"Never-married","White","Male",40,"<=50K"
"45035",48,"Private","Some-college",10,"Married-civ-spouse","White","Male",40,"<=50K"
"45036",28,"Local-gov","Assoc-voc",11,"Married-civ-spouse","White","Female",36,">50K"
"45037",20,"Private","Assoc-acdm",12,"Never-married","White","Female",40,"<=50K"
"45038",39,"Private","Bachelors",13,"Married-civ-spouse","Asian-Pac-Islander","Male",40,">50K"
"45039",40,"Federal-gov","Some-college",10,"Divorced","Black","Female",40,"<=50K"
"45040",28,"Private","10th",6,"Never-married","White","Male",45,"<=50K"
"45041",20,"Private","Some-college",10,"Never-married","White","Female",25,"<=50K"
"45042",41,"Private","Bachelors",13,"Divorced","Black","Male",40,"<=50K"
"45043",49,"Self-emp-inc","Some-college",10,"Married-civ-spouse","White","Male",50,">50K"
"45044",24,"Private","HS-grad",9,"Married-civ-spouse","White","Male",40,"<=50K"
"45045",35,"State-gov","HS-grad",9,"Married-civ-spouse","White","Male",40,"<=50K"
"45046",22,"Private","Some-college",10,"Never-married","White","Male",40,"<=50K"
"45047",23,"Private","Bachelors",13,"Never-married","White","Female",30,"<=50K"
"45048",23,"Private","HS-grad",9,"Divorced","White","Female",40,"<=50K"
"45049",42,"Self-emp-not-inc","Assoc-voc",11,"Married-civ-spouse","White","Male",80,">50K"
"45050",34,"Private","Some-college",10,"Married-civ-spouse","White","Male",64,">50K"
"45051",32,"Federal-gov","Assoc-voc",11,"Never-married","Black","Male",40,"<=50K"
"45052",54,"Private","HS-grad",9,"Married-civ-spouse","White","Male",54,">50K"
"45053",48,"Private","Bachelors",13,"Separated","Asian-Pac-Islander","Female",40,"<=50K"
"45054",38,"Private","Bachelors",13,"Married-civ-spouse","White","Male",40,">50K"
"45055",48,"State-gov","Bachelors",13,"Divorced","White","Female",40,"<=50K"
"45056",22,"Private","5th-6th",3,"Married-civ-spouse","White","Male",40,"<=50K"
"45057",42,"Private","Bachelors",13,"Married-civ-spouse","White","Male",50,">50K"
"45058",31,"Private","Doctorate",16,"Married-civ-spouse","Asian-Pac-Islander","Male",40,"<=50K"
"45059",27,"Private","HS-grad",9,"Never-married","White","Female",50,">50K"
"45060",57,"Private","Masters",14,"Separated","White","Male",32,">50K"
"45061",46,"State-gov","Assoc-voc",11,"Divorced","White","Female",42,"<=50K"
"45062",44,"Federal-gov","Assoc-voc",11,"Married-civ-spouse","White","Male",40,">50K"
"45063",42,"Local-gov","Some-college",10,"Married-civ-spouse","White","Male",40,">50K"
"45064",24,"Private","Bachelors",13,"Never-married","White","Male",40,"<=50K"
"45065",38,"Private","1st-4th",2,"Married-spouse-absent","White","Male",40,"<=50K"
"45066",29,"Private","Bachelors",13,"Married-civ-spouse","White","Male",52,">50K"
"45067",38,"Private","HS-grad",9,"Married-civ-spouse","White","Male",55,"<=50K"
"45068",33,"Private","Some-college",10,"Divorced","White","Female",40,"<=50K"
"45069",61,"Private","HS-grad",9,"Married-civ-spouse","White","Female",4,"<=50K"
"45070",49,"Local-gov","Assoc-voc",11,"Married-civ-spouse","White","Male",40,">50K"
"45071",51,"Self-emp-not-inc","Assoc-acdm",12,"Married-civ-spouse","White","Male",40,">50K"
"45072",42,"Private","HS-grad",9,"Divorced","Black","Female",35,"<=50K"
"45073",21,"Private","HS-grad",9,"Never-married","White","Male",40,"<=50K"
"45074",54,"Private","Some-college",10,"Married-civ-spouse","White","Male",50,"<=50K"
"45075",23,"Private","Some-college",10,"Never-married","White","Female",30,"<=50K"
"45076",52,"Private","10th",6,"Married-civ-spouse","White","Male",40,"<=50K"
